 8.610658   -1.88306  -.3962212   .0056576  -1.277504   .0457775   .0042566   .0009079  -6.740809  -.2934006   1.053888   1.689529   .0260828  
 7.222622  -1.280504  -.3841699   .0043679  -.6666529   .0039694   .0035983   .0005515  -5.352787  -.4192793   1.193789   .3745295   .0456327  
 6.929666  -1.194899   -.429821   .0066055  -.8069274    .051103   .0025765   .0004028  -9.831104   -.090608   2.406595   .5027414   .0263878  
 5.734618  -.7845799  -.2502435  -.0090551  -1.159261   .1031641   .0022114   .0002239  -6.281829  -.0875546   1.048849   2.184388   .0232903  
 10.01217   -2.08353  -.3542518   .0029455  -1.620191   .0326243   .0047409   .0013028  -10.59952   -.541971    3.07232   1.313382   .0349486  
 9.000979  -2.963357  -.4046924   .0063555  -1.607442   .1232983   .0026497   .0009583  -7.537241  -.0790501   2.183406   -.052965     .03423  
 6.058979  -.9250095  -.3145964   .0022618  -.6204444   .0370628   .0013918   .0002396  -5.734787  -.2921541   1.947154   1.928358   .0234391  
 7.991782  -1.082131  -.4346724   .0021609  -.7659652    .055488   .0025219   .0005284  -7.739261  -.5129779   2.664594  -.2445424   .0236577  
 11.05811  -2.700875  -.5088384   .0082195  -2.187653   .1491926   .0064167   .0015257  -5.167676  -.3410383   2.005079   3.880764   .0123794  
 7.280351  -1.958478  -.1096345   .0103304  -2.056098    .107226   .0049323   .0006892  -5.899143  -.2697345   1.298573   .6643877   .0282939  
 6.394659  -.4454845  -.4990358   .0057109  -.8067526  -.0296243   .0073657   .0004362  -2.663402   .0550041   1.790573   .4587176   .0500481  
 13.98464  -1.542833  -.4906848     .00873  -3.285439   .2661453    .004039    .001168   -8.06015  -.6186269   1.662139   3.881666   .0207922  
 8.312757  -2.215625  -.3344252   .0083812  -.6360561   .0102255   .0052251   .0001046  -11.08901  -.4254573   1.506988   .3003314   .0296041  
 8.168333  -2.960847   -.203032   .0083794  -2.762618    .218507   .0066776   .0007107   2.333786  -.1172583   .5478157   1.464994   .0337136  
 12.13243  -1.537071  -.5757092   .0093716  -2.307062   .2053448   .0023697   .0005356  -6.030207  -.3864515    2.07976   1.622399   .0268234  
 6.770374  -.7196769  -.4818869   .0018486  -1.021004   .0145737    .006152    .000555  -2.507387   .1018521   1.779276   .8661646    .038506  
 7.582347  -2.114516  -.3336838   .0135959  -1.205525  -.0002786   .0050253   .0001223  -7.328449  -.2448074   3.429566  -.5524759    .034828  
 10.61434  -.6448178  -.4488731    .008173  -1.556621   .0669638   .0047206   .0002762  -9.888618  -.5685216    1.82672   .3643314   .0456689  
 7.055639  -.9064237  -.2765412    .006187  -1.899317   .1115708   .0032539   .0000836  -2.193202  -.1536435   1.600061  -.4550506   .0550794  
 8.889616  -1.828093  -.4580825   .0054842  -1.199211  -.0080387   .0054711   .0015351   -2.05217  -.4994739    2.53189   2.286813   .0363012  
 4.577289  -1.268028  -.7670286   .0088296   1.770098   -.309058   .0042647   .0011701  -4.962842  -.1047289    4.24324  -4.545285    .062936  
    9.276  -1.829318  -.4838989   .0069834  -1.562237   .1183923   .0048429   .0008769  -6.049647  -.3485574    1.63186   1.744947   .0269949  
 12.41249  -1.766367  -.5294832   .0173182  -2.152113   .1523361   .0035557   .0009202  -8.876547  -.7101612   1.347785   4.346744   .0160405  
 6.949508  -1.241043  -.4664486  -.0022353  -.0738248  -.0666581   .0020979   .0007947  -7.457741   -.250071   2.380345  -1.183231   .0411189  
 5.740065  -1.694423   -.214309   .0048405  -.1731483  -.1026675   .0069454   .0000418  -7.349498  -.3990027   2.111684  -.5121572   .0384547  
 10.30768  -.8464331  -.3819073   .0044241  -2.111005   .1531323   .0024318    .000043   -8.21768  -.4463668   2.514539   1.115865   .0415284  
 3.281482   -.616142  -.2215434   .0007015   .5423979  -.1605676   .0040833   .0001428  -10.60983  -.1062918   1.672844   -1.72835   .0547545  
  .998908  -.9184362   -.454221   .0046299   1.392439  -.2341633   .0045077   .0008013  -2.830893   .1021568   3.131056   .1836106     .04553  
 11.72356  -2.498026  -.6416613   .0108299  -.4751098  -.0840686   .0066109   .0003242  -12.06229  -.4792394   3.045903  -2.153484   .0517092  
 11.87269  -2.162067  -.5252731    .000626  -2.444177   .2290429   .0039022   .0013129  -5.982829  -.3152525   1.748009   .5252061    .024861  
 10.19015  -1.724328  -.4298324   .0088358  -1.318274   .0934321   .0048047   .0001959  -9.679957  -.5950124   1.716176   .9513703   .0244941  
 8.419467  -1.758521  -.5378492   .0152566  -.2462665  -.1148801   .0037584   .0007282  -7.649674  -.5161626   4.080453   -.319227   .0481373  
 6.925476    -1.2677  -.6566734   .0102794   .7999538  -.2626287   .0052642   .0009875   -6.85734  -.1530086   3.320371  -.4384471   .0626974  
 8.193306  -.8386777  -.3521054  -.0053238  -1.771042   .1839812   .0000997   .0000875  -7.459598  -.0256122    1.02537  -4.330277    .061281  
 13.96447  -2.797779  -.5268298   .0158584  -3.429285   .2754024   .0050078   .0016521   -5.32319  -.4671448   1.514346   1.557986    .031647  
  11.8624  -3.111742  -.3871526   .0092417   -2.83983   .2845053   .0052798   .0009031  -8.712063  -.3655438   1.503311  -1.676897   .0347116  
 5.947056  -1.638348  -.4131029   .0066456  -.2290863  -.0586456   .0050826   .0012686  -7.158215  -.2196872   1.367273   1.123666   .0274471  
 4.663249  -.5839386  -.3520075  -.0046942  -.0556437  -.0511651   .0051716   .0006383  -4.912364  -.0829153   .1477721   .6210374   .0402845  
 9.958936  -1.277067  -.6481659   .0137547  -.4886659  -.0649496   .0035883   .0011639  -9.276419  -.5740275   3.269836   1.960975   .0292381  
 8.299264  -1.725659  -.5411008    .007197  -.3894049   .0016755   .0011579   .0001686  -7.592897  -.4124244   3.175096  -.1268045   .0319223  
 8.382137  -1.896084  -.4141378   .0045562  -.7209497  -.0132297   .0058973    .000847  -5.269233  -.4167042   1.558174   1.668764   .0189699  
 7.545567  -1.120066  -.4474059   .0070801  -.5173905  -.0323135   .0042751   .0007133  -8.593395  -.3319468   2.175649  -.3322516   .0445427  
 11.44437  -1.779312  -.5245311   .0132696  -1.576592   .0997407   .0018543   .0010618  -9.230466  -.6640839   2.837518   1.372299   .0198822  
 5.290462  -.5165607  -.4032172  -.0021514   .2903677  -.1053367  -.0003278   .0005726  -6.280001  -.2162495    2.88138  -3.006259   .0502097  
 8.051275   -1.15622  -.4249492   .0032775  -1.794353    .131429   .0054718   .0004833  -1.105978  -.2327091   1.303132   2.419828   .0307399  
 10.46137   -2.27982  -.5515822   .0058951   -1.32869   .0500996   .0029481   .0004961  -8.034494  -.2131785    4.19636  -3.452954   .0545744  
    7.359  -1.685025  -.4277512   .0027508  -1.215715    .038686    .004013   .0012707  -2.982454  -.1338672   2.349072   2.255096   .0276943  
 9.077491   -1.77212  -.3945442   .0087506    -2.0591    .191802   .0037757   .0010571  -4.209114  -.3643422   .4918187   2.203355    .024043  
 6.460392  -1.083984  -.3229619  -.0006455  -.3189902  -.0468167   .0039121   .0002409  -9.906004  -.2345895   1.986966  -1.523475    .037676  
 13.59714  -2.194913  -.4531876   .0057885  -2.754365   .2388727   .0037498   .0007034   -12.9462  -.5647475   2.713253  -.6017628   .0362831  
 5.963572  -1.110639  -.3564651   .0084302  -.7449445   -.021823    .004283   .0005302  -8.628595  -.1601121   2.047623    .746168   .0404534  
 10.22627  -1.338564  -.3738836    .005038  -1.988375    .172164   .0041831   .0006107  -5.089454  -.6119724   1.335555   1.561149   .0270846  
 8.349841  -1.741464  -.1728501  -.0050735  -2.694306   .2963617   .0036746   .0000331  -4.512193  -.2002922   .3303056   1.626465   .0178763  
 9.872932   -2.30098  -.3993457   .0012648  -1.495418   .0765784   .0069831   .0010121  -3.492337  -.5671898   1.082751    3.30087   .0236279  
 9.760431  -1.459573  -.7080816   .0194008   -.700938  -.0388819   .0076551    .000816  -2.066201  -.5612717   2.818716   2.960441   .0245455  
 9.774224  -2.522779  -.5750533   .0198872  -1.508108   .0331798   .0082776    .001111  -4.650813  -.2292481   1.614897   2.122074   .0317522  
 7.960602  -1.825763  -.3816521   .0093792  -1.632076   .0972802   .0078594  -.0004223  -4.236732  -.0872358   1.134037   .0658225   .0442695  
 11.83616  -2.647593  -.5497239   .0131704   -1.29871   .0583304   .0056645   .0012152   -9.81102  -.9235451   2.919078    1.74329   .0223431  
 9.827483  -1.692192  -.4982453    .006215  -2.251844   .1732401   .0059282   .0011742   -3.78857  -.3362876   2.480954   2.378261   .0192987  
 7.532783  -1.845069  -.4511175    .002784  -1.156879   .0809887   .0038568    .000783  -2.634934  -.1320884   2.581802   -1.86443   .0304058  
 7.143415  -1.386025  -.3560316    .000024  -.7617942   .0280086   .0013064   .0009277   -9.23333  -.3587041   2.920631  -2.397582   .0538824  
 8.519306  -1.192806  -.5115488   .0077247  -1.333326    .072341   .0040487    .000209  -7.563691  -.1662058   3.114431  -1.996639   .0500085  
 11.36267  -1.414398  -.5370047   .0069533  -2.050566   .1356271   .0037697   .0012488  -10.23432  -.3756483   1.991318   1.206778   .0424023  
 10.05846  -2.301366    -.60799   .0052455  -1.062111   .0692511   .0040543   .0006913  -7.131473  -.2026098   1.674579  -.5078684   .0478084  
 4.853221  -.9635113   -.327918    .004324  -.1334299  -.1131195   .0050139   .0008603  -4.445177  -.1823567   1.747419  -1.002112   .0601076  
 8.331732  -2.562538   -.229034   .0047989  -1.433136   .0701831   .0025548    .001109  -8.729966  -.4900292   1.947537   .6152192   .0392454  
 7.037873  -1.156444  -.4588373   .0081765  -.5131126  -.0399282   .0063805   .0009073  -5.729551  -.4429298    1.25621   4.327822   .0241593  
 4.670539  -1.598164  -.3514868   .0053565  -.1152633  -.0256734   .0033536   .0003559  -4.140552  -.0819847   1.373787  -.1565318   .0256322  
  2.84034  -.5486853  -.3222844   .0019172   .6567774  -.1332478   .0029799  -.0001926   -5.06405   .0697924   1.550066  -1.981402   .0422776  
