 7.886805   -1.66607  -.3291357   .0043587  -1.277431   .0765179   .0025963   .0006596  -8.405541  -.3705166   2.631442   1.127048  
 10.13234  -2.058534  -.3978876   .0002873  -1.563168   .0850197   .0027381   .0006866  -10.45927  -.4458157   2.493097   5.116621  
 3.870308  -1.528632  -.1291825  -.0038494  -.6692282   .0310051   .0034518   .0005107  -4.079223  -.1924751   1.956923   1.920602  
 6.519506  -.6341885  -.4204878   .0063822  -.4894424  -.0310163   .0027722   .0007792  -5.802787  -.4513702   1.917885   4.324959  
 6.991682  -1.092196  -.3099462  -.0102702  -.7317397   .0590631   .0011124   .0005217  -6.910913  -.2711855   1.594219   1.935824  
 8.054141   -.796026  -.5060597  -.0068509  -.5298039   .0495206  -.0000911   .0006773  -5.747338  -.4075688   2.579975   2.235825  
 9.602596  -1.169545  -.4268684   .0044967  -1.861742   .1250188   .0020672   .0011463  -5.189717  -.4606234    2.42517   2.834535  
 8.666692  -2.316807  -.4789847   .0055022   -1.39137   .0788484   .0056883   .0012653    -5.7204  -.2225044   2.127571   3.424664  
 9.472357  -1.686657  -.3332764   .0082777  -1.975636   .1077161    .004511   .0012628  -10.44618  -.4729062   2.575555     4.0446  
 10.95998  -1.680667   -.459284   .0121445     -2.078   .1207258   .0047976   .0009364  -10.55327  -.3105851   2.228611   3.404766  
 5.942364  -.0521606   -.440198  -.0006829   .0494671   -.052598   .0027441   .0008392  -5.540394  -.4222071   1.417932    3.48151  
 6.723428  -1.328925  -.2502905   .0068563  -1.082969   .0192071   .0034471   .0008242  -10.81694  -.3253601   1.650244   4.241576  
 6.523299  -1.054459  -.3166962  -.0043462  -.9277973    .036785   .0048674   .0000497  -2.457166  -.2372123   1.838915   2.972222  
  8.81661  -1.274066  -.4758321   .0022903  -1.475223   .0771305   .0037511   .0009414  -5.366029  -.2256662   2.119746   4.306273  
 9.171741  -1.892443  -.4439485   .0013368  -1.168292   .0334448   .0059612   .0007243  -7.593487  -.2901103    1.65464   5.341287  
 5.770517  -1.512759    -.31249   .0121048  -.3910883  -.0379746   .0043664   .0005245  -6.419251  -.4372805   2.314449    2.44643  
 9.173484   -2.38003  -.5786586   .0190349  -1.470123   .0556536   .0067565   .0014671  -4.308564  -.3105584   2.845692    3.44568  
 6.548118  -1.101087  -.4468434   .0079693  -1.025883    .045314   .0024435   .0005275  -4.317295  -.0936304   2.553252   2.507862  
   9.0251  -1.644526  -.5338297   .0037049  -1.148113    .055764    .002581    .001367  -5.936387  -.3808769   3.384803   4.922628  
 9.947338   -2.46762  -.5584347   .0105147  -1.312359   .0191712   .0064781   .0006664  -5.909559  -.1497958   2.866783    3.73946  
 7.484089  -1.990435  -.3977053   .0080628  -1.046527   .0294422   .0058597   .0015791  -4.327018  -.2095976   1.383289   3.107487  
 6.399659  -1.434725  -.4288622   .0001509   -.781666   .0395975   .0031965   .0006083  -2.418913  -.0780042   .9260038   4.771766  
 10.56129  -2.164256  -.4719187   .0070866   -1.73662   .1050593   .0047485   .0008524  -6.444126  -.4751171   2.676049   3.131979  
 10.70384  -1.760538  -.7103726   .0125489  -1.350146   .0554884   .0051748   .0012227  -2.260045   -.452057    3.02589   3.613471  
 8.166964  -1.562188   -.573654   -.000363  -.7332258   .0214311   .0028104    .001378  -7.431204  -.1250072   1.831402   4.181235  
 6.865859  -1.186331  -.5447462   .0052858  -.2485804  -.0114661   .0014696   .0010657  -3.615529  -.3194463   1.972662   4.522782  
 9.468414  -1.404145  -.3136549   .0025197  -1.800996   .0906033   .0044554   .0005643  -6.469592  -.5031821   2.160428   4.500435  
 6.846316   -1.98671   -.434866   .0146505  -1.172963   .0588529   .0042412   .0002962  -4.263825  -.0585923   2.838335   1.993442  
 9.835451  -1.628061  -.4181876   .0115743  -1.741109   .0849363   .0050532   .0008794  -8.687015  -.4784121   2.599875   2.541065  
 9.384031   -1.27006  -.5486519   .0030616  -1.503746   .0988773   .0044829   .0017003   1.719429   -.502041   .9988793   4.224689  
 8.211112  -1.658527   -.413209   .0034854  -.9997154   .0248047   .0034228   .0008046  -4.825735  -.3777805   2.047322   3.649092  
  9.53063  -1.104767  -.3562701   .0030874  -2.214397   .1650227   .0042701   .0008119   -5.73755  -.3699091   1.077287    3.57187  
 9.044778  -2.242274  -.4252341   .0009144   -1.91334    .135241   .0065263   .0007204  -2.001895   -.100401   1.094661    4.17388  
 7.665253  -1.625934    -.49749   .0031702  -.0667653  -.0399362   .0037752   .0004691  -5.613574  -.3948433   1.807647   2.441775  
  9.48089  -1.926474  -.5673355   .0044516  -1.032501   .0540557   .0038246   .0011106  -8.680693  -.1589501    1.67905   2.802254  
 11.71618  -1.872792  -.2874103   .0003402  -3.010001   .2055875   .0043967   .0009297  -6.905119  -.2890206   1.477445   3.735466  
 7.992141   -1.42076  -.4122167   .0085194  -.9319497   .0275784    .003103   .0010284  -11.62478  -.2355612   1.977543    3.01825  
 12.33762  -1.907886   -.567838   .0131211  -2.123047   .1090834   .0029593   .0013861   -9.95805  -.4290854   3.879374   1.952125  
 9.173245  -1.675864  -.4314402   .0066549   -1.41106   .0849178   .0055678   .0006221   -3.25907  -.5068751   1.013306   4.431802  
 13.37423  -2.993315  -.5620887   .0179642  -2.422509   .1454873   .0035563    .001834  -9.481359  -.5720963   3.265176   1.494429  
 6.359212  -1.810614  -.3729391   .0152976  -.9589868   .0452085   .0053734   .0003285  -4.811993  -.2405831   .9702847   2.725928  
 3.776774  -.4849065  -.4724134   .0019421   .8287143   -.105492    .001059   .0002249  -4.576012  -.2255639   3.246324   1.462153  
 7.904333  -1.359993  -.2735994   .0048639  -1.438231   .0756219   .0038382   .0007077  -3.220867  -.5008444   .9685366   4.282953  
  8.08093  -1.679138  -.4485865  -.0057579  -.8244776   .0577499   .0029371   .0009933  -4.995962  -.3123491   1.851425   2.736049  
 8.292207  -1.831902  -.3398869  -.0003538     -1.715   .0999923   .0060534   .0008723   -4.15006  -.2872596   1.130636   5.097726  
 6.053258  -1.265705  -.4299259   .0073941  -.7761514   .0125459    .003339   .0007263  -1.859966  -.0898193   1.392356   4.064618  
 9.139139   -1.62229  -.5141072   .0100536  -1.242015   .0185242   .0043563   .0007511  -3.123203  -.2404049   2.574965    1.25559  
 8.755085  -1.247597  -.5823548   .0104331  -.4353217  -.0562893   .0050482   .0014285  -5.836783  -.5221291   3.208656    3.53976  
 8.054584  -1.678467   -.319086   .0017239  -1.483171   .0760624   .0046901    .001022  -2.621392  -.5125818   1.582657   4.785684  
 9.349864  -1.581978  -.6055416   .0124723  -.6006463  -.0126938   .0034618   .0003666  -8.794302  -.2563318   2.637035   3.147523  
 2.270416  -.6023163  -.1902659  -.0043781  -.6320607   .0522179   .0010914   .0014819   .9383982  -.0665001  -.1336293   4.970723  
 10.86484  -2.211156  -.4069431   .0001932  -2.326116   .1760979   .0067925   .0005914  -4.613548  -.3290347   1.068192   4.792836  
 7.861619    -1.7026  -.3944346   .0041335  -1.449561   .1029252   .0057456   .0011174  -1.628539  -.2545704   .3155735   4.435744  
 7.528019  -1.386712  -.3924746   .0066575  -1.180678   .0562031    .004482   .0007219  -3.432573  -.3952578   1.640976   3.468208  
 8.269364  -1.594276  -.2918619  -.0050733  -1.765066   .1274177   .0052704   .0006004   1.129118  -.3572432   .3399645    5.35681  
  4.05965  -.4240668  -.4472605   .0004329   .6535628  -.0983562    .003278   .0004837  -1.486061  -.3120366   1.916087   3.108696  
 6.741544  -1.375137  -.5443535   .0168214  -.0849992  -.1038454   .0023614   .0005396  -9.115241  -.1691899   4.546316   2.445621  
 8.750091  -2.035324  -.4346667   .0046286  -1.414454   .0908269   .0049827   .0013601  -6.432719  -.3954875    2.20663   4.427022  
 9.573547  -2.674301  -.5019946   .0183462  -.7129125    .005255   .0063759   .0013024   -9.45864  -.6952293   1.675245   1.473955  
 3.394541  -1.216934  -.2613031   .0051284   -.543431  -.0017653   .0061651   .0002028   3.675155  -.1539699   1.128556   2.548175  
 10.12251  -2.233479  -.6636671   .0138356  -1.713689   .0815621   .0069328   .0011716   .2827372  -.0870872   2.001892   3.550386  
 9.560409  -2.067058  -.5595804   .0130637  -1.156437   .0330137   .0046984    .000421  -12.58038   .0169193   3.254786   .1812764  
 7.125546  -1.647019   -.391225   .0024797  -.7265116    .011502     .00507   .0003085   -2.57282  -.0825009   1.477619   3.400446  
 9.658421  -2.532694  -.3228942   .0027009  -1.949168   .1357543   .0052687   .0011154  -6.631011  -.6489087   2.207017   4.206724  
 10.14785  -2.321269  -.5046314   .0093978   -1.74621   .0797023   .0078199   .0011018  -4.041297  -.2615099   2.219928   2.716068  
 9.432136  -1.793912  -.5084688   .0095776  -1.657001   .0679683   .0054208   .0011475  -6.162934  -.2008094   2.626124    2.81871  
 11.28859  -1.970426  -.7101358   .0145214  -.9771235   .0014241   .0060973    .000655  -5.394417  -.3204188   2.897976   3.409689  
 6.356238  -2.242687  -.2963158   .0089002   -1.38623   .0912638   .0033316   .0009498  -4.773464  -.2683404   2.779942    1.11483  
 12.21592  -1.958263  -.5700692   .0073605  -1.947926    .125667   .0071959   .0007157  -7.748028  -.4471231   1.668432   4.606854  
  7.12159  -1.193478  -.3507379   .0044988  -.6521349   .0084751   .0023799   .0004443  -9.304319   -.394289   2.581371   3.007463  
 9.910914  -3.104291  -.5151991   .0150691  -1.624249    .069224    .006888   .0014567  -9.609005  -.1173559   3.200931   2.308251  
 8.323839  -1.593315  -.3409257  -.0050221  -1.356857   .0811444   .0039682   .0004774  -7.546054  -.0740802   1.821957    3.58787  
 7.416497  -1.520755   -.434728   .0127098  -.7732532   .0288234   .0017344   .0004908  -6.197616    -.40843    2.88693   2.377857  
 10.83979  -1.622508   -.573523   .0097333  -1.263487   .0902113   .0019597   .0010443  -10.65648  -.6099042   2.588166   2.377036  
 9.198115  -1.964615  -.2455664  -.0057225  -1.957662    .113388   .0052041   .0003257  -5.568928  -.3642795   2.264393   5.131078  
 11.63573  -1.897917  -.7420608   .0106164  -1.360756   .0520676   .0052013   .0007237  -6.863143  -.3132636   3.076923    4.93645  
 10.53665  -1.879751  -.5489232    .011058  -1.535256   .0901306   .0032662   .0012025    -10.939  -.3672765   2.892754   3.283546  
 8.951602  -2.114382  -.3146077   .0013195  -2.430745   .1686378   .0054446   .0012854  -6.376673  -.1725029   2.471751   3.837689  
 9.414111   -1.39187  -.6465811   .0060804  -1.029518   .0714593   .0025844   .0008339   -3.53489  -.1130082   1.941557   1.191477  
 8.273096  -2.255485  -.1556598    .004729  -2.207538   .1353366   .0052053   .0011297  -7.019585  -.3791302   .9852523   4.518857  
 5.505215  -1.470793  -.3185624  -.0009242  -.4272094  -.0057817   .0049553   .0004216  -5.044774  -.1518641   1.941205   2.729747  
 9.988835  -1.306891  -.4173232  -.0008249  -1.679927   .1345564   .0020852   .0006932  -8.716046   -.494105   1.986936   2.790785  
 11.36434  -2.320316  -.6362061   .0142312  -1.830342     .09781   .0056226   .0016982  -4.375017   -.357646   2.384253   2.715417  
 7.955283  -1.535017  -.4054871     .00462  -1.857103   .1069268   .0043265   .0013311  -1.876217  -.0964875   1.152594   4.612417  
 6.299585  -1.219984  -.4673535   .0033288  -.0373403   -.047594   .0016053   .0011157  -5.982319  -.3252352   2.185757   2.288241  
 10.80337    -1.5171  -.5241113   .0137851   -1.45797   .0555221   .0041234   .0004453  -12.87472  -.3185865   2.521036   1.802462  
 9.804357  -1.739408  -.4483197   .0153725  -1.691492   .0669682   .0038082   .0008959  -7.766041  -.3642362   2.915403   1.681526  
 8.012595   -2.07761  -.5687816   .0116147  -.0248161  -.0552131   .0026858   .0001219  -8.200309  -.2912269   2.480423   2.454768  
 9.425982  -1.827695  -.3932725   .0043961  -2.264984   .1575599   .0068647   .0010357  -1.475894  -.4989204   1.303287     4.1822  
 10.31078   -2.21735  -.4049656   .0122424  -1.665503   .0687521   .0036548   .0013149  -11.10837  -.6338917   3.581695   2.116407  
 10.00046  -2.359324  -.3063712   .0067579  -2.631829   .1715442   .0056172    .000622  -7.270072   -.093631   2.090569   4.024844  
 11.13827  -.6408559  -.7306283   .0068364  -1.347706   .0594973    .002092   .0017246  -5.522268  -.4768234   4.032307   2.855663  
 9.040084  -2.671042   -.338406   .0046192  -1.659013   .0823638   .0054341   .0007065  -4.643782  -.4561692   2.379938   3.117134  
 11.77947  -1.833329  -.4837422    .003738  -2.321375   .1709667   .0043659    .001426  -5.740386  -.4233136   1.410632   4.098638  
 8.009875  -1.773782  -.3375096   .0060696  -.9622334   .0513799   .0032437  -.0000982  -5.882248  -.3701576    1.29002   3.087339  
 8.463588  -2.084721  -.3755587   .0073969  -.7864322  -.0139858   .0050484   .0004267  -6.897963  -.5636947   3.148685   1.897266  
 6.005423   -1.81379  -.3933389    .008703  -.5933905   .0129709    .005313   .0008481  -4.406363  -.1883929    1.47018   1.407263  
 6.753745  -.8502985  -.4295455    .001973  -.6672612  -.0120292   .0053113   .0003609  -2.763939  -.1521324   1.389308   4.067114  
 6.312274  -1.045234  -.4566279   .0042896  -.9934889   .0557704   .0039724   .0009921  -.5743343  -.1740461   1.992421   4.072798  
 9.342635  -1.507103  -.4426579   .0104593  -1.397475   .0617194   .0029331   .0007998  -6.435963  -.5611341   3.264132   2.330066  
 7.046162  -2.185448  -.3845744   .0099144  -1.360136   .0752516   .0034312   .0004398  -8.013891    .083608   1.994678   2.515341  
  11.5522   -2.88007  -.4811653   .0071929  -1.973268   .1531584   .0044085    .000782  -7.534709  -.4676879   2.429219   2.556448  
 6.565328  -1.320245   -.436015    .002063  -.6532895  -.0034362   .0021364   .0005872  -6.352795   .0823664   2.435606   2.296945  
 7.332553    -1.2664   -.372122   .0018285  -1.408083   .1228206   .0017162   .0007517   -.197785  -.4406987   1.797225   2.506905  
 7.542355  -1.101099  -.2676386  -.0050296  -1.405073   .0943114    .004258    .000771  -3.181234  -.2532022   -.492935   4.380624  
 9.472234  -1.391004  -.8271618   .0117861  -.2966639  -.0100013   .0040996      .0012  -3.463348  -.3438025   2.540623   2.677205  
 9.447469  -1.853524  -.5413643   .0088145  -.8010967   .0149398   .0059371   .0000197  -9.522302  -.2149529   1.976471   2.506286  
 9.021605  -2.014291  -.2957008   .0044265  -2.295055    .173054   .0068752   .0015916  -4.890609  -.2390844  -.0413816   3.733722  
 8.191558  -2.448734  -.2253263   .0045806  -1.507872     .04798   .0038399   .0011891  -7.462233  -.5173179   2.571242   3.984051  
 8.326122   -1.42365  -.4276291   .0070321  -1.722449   .1073367   .0066856   .0002406  -1.508674  -.2213067   .9206337   5.447294  
 4.866401  -1.203679  -.2199916    .000661  -.9568374    .032943   .0026029   .0009195  -2.147091  -.2354453    1.74362   3.593453  
 7.219724  -1.471672  -.4762299   .0147481  -1.431514   .0839707   .0039687   .0016057  -3.094124  -.2046751    1.92098   3.997379  
 6.737052  -1.306946  -.4107638   .0152679  -1.011269   .0115846   .0041968   .0013363  -6.603806  -.2830324   2.314295   2.712199  
  10.0066  -2.116898  -.4119414   .0065751  -1.129591   .0227703   .0051301   .0008684  -13.98224  -.3113428   3.061325   3.193284  
 6.557423  -.7271793  -.5097988   .0070449  -.5387041   .0061686   .0011869   .0009005  -2.633985  -.2418288   2.524641   2.753131  
 11.78361  -2.010311  -.5048954   .0047118  -1.692561   .0953162   .0045006    .000727  -7.492951  -.5909045   2.632783   2.165408  
 9.775517  -1.259326   -.396144   .0006982  -2.164948   .1703324   .0015753    .001473  -2.589593  -.5396621   2.030704   2.769439  
 8.150575  -1.680842  -.4896257   .0111656  -.9271502    .020593   .0058665    .001129  -2.846491  -.4520559   1.519349   5.034208  
 9.697795  -2.032539  -.5784751   .0124339  -1.195749   .0469042    .005487   .0012236    -8.6012  -.4403847   2.389853   2.806785  
 7.595776  -1.791646  -.5821159   .0135463  -.0731713  -.0646381   .0036336   .0001565  -5.492662  -.2293241   2.527872    2.58291  
 9.719361  -2.382489  -.5778779   .0115732  -1.211171   .0281127   .0065106    .000912  -10.25313  -.1246712   2.741574   3.680977  
 9.102444  -1.602971  -.5360665   .0102417   -1.29427   .0441816   .0067011    .000854  -1.628976  -.3195187   1.550853   4.346038  
 8.727386    -2.3799  -.5369603   .0143968  -.9668635    .030514   .0038327   .0013202  -3.123013  -.4793496   2.822946   2.156145  
 6.883756  -2.311311  -.4640521   .0122042  -.6370181  -.0145965   .0056283   .0005893  -1.012089  -.1512144   1.380711   3.509166  
 8.338374  -1.524747  -.4060765   .0031678   -1.16051   .0614708    .006002   .0002447  -7.378439  -.2614208   1.213791   3.241094  
 11.41907  -2.504692  -.4455587   .0094637  -2.765438   .1839157   .0074346   .0011123  -4.400576  -.2669489   1.031629   5.620543  
  9.80643  -2.354124  -.4207434   .0103575  -1.533183   .0578381    .005386    .000761  -9.378942  -.3610072   1.992202   4.040418  
 6.999529  -1.047845  -.3714467  -.0025181  -1.271777   .1052968     .00364   .0012311   .7433861  -.4313835   .6613846   4.470221  
 6.126997  -1.290112  -.2878936    .001834  -1.016778   .0444542   .0037103   .0005577  -5.271668  -.1729251   1.912086   2.448116  
 4.809621  -.6977438  -.4858238   .0001596  -.2308138  -.0215244   .0006609   .0005725  -1.907745   .0121751   3.470955   2.714965  
 8.803479   -1.88725  -.3253205   .0104936    -1.5387   .0709555   .0053336   .0007727  -11.79512    -.34849   2.769546   2.764163  
 6.178863   -1.07517  -.3768721    .006366  -.5799905  -.0052308   .0036287   .0003905  -8.853856  -.3151578   2.683622   3.281062  
 8.825354   -1.32678  -.6421064   .0148217  -.6677211  -.0065313   .0044638   .0011608  -2.809617  -.3628856   1.902483   3.703942  
 10.50343  -1.837671   -.360637   .0021767  -2.173978   .1610709   .0043806   .0014533  -8.383936  -.4595388   1.010358    4.07365  
 10.32405  -1.774695   -.572675   .0143192   -1.02751   .0453554   .0036254   .0007811  -7.972714  -.5384184   2.436802   .5933202  
   9.5687  -2.403666  -.4123787   .0126062  -1.596848   .0948801   .0050598   .0009346  -8.622866  -.3278089   1.561567   2.631838  
 7.009011  -1.289023  -.3325737   .0126948  -1.178747   .0690148    .002825   .0007988  -4.757265  -.5082574    1.84076   1.814379  
 7.469273  -1.614761  -.5035961    .009378  -.1675593  -.0592711   .0045138   .0010419  -9.111672   -.363899   2.278111   2.433387  
 8.680819  -2.026588  -.3889103   .0097277  -1.267665   .0422407   .0029019   .0008266   -13.5074  -.2308805   3.040094   3.684599  
 7.078629  -2.000996  -.4312408    .004444  -.8449516   .0360751   .0043431   .0008082  -3.447171  -.1691527   1.184204   3.247171  
 6.119543  -.8957804  -.4106432   .0063334  -.3165092   .0157526   .0007067   .0001807  -10.22302  -.2540936   2.236801   2.687136  
 11.95307  -1.895537   -.555912   .0113516  -2.607537    .183303   .0054487   .0010325  -7.294116  -.2805518   2.953711   4.356856  
 7.389835  -2.130919  -.4390685   .0059515  -.3334379   .0099257   .0007014   .0007084  -5.394375  -.6435665   3.169507   1.432679  
 5.929971  -1.628391  -.4385601   .0110882   -.783414   .0053782   .0055683   .0005104  -4.075809   .0032933   2.341598   2.866153  
 3.900184  -.8521001  -.3617181   .0044197   .1341998  -.0613423   .0023683  -.0008305  -2.811287  -.0828695   3.255746   2.024596  
 9.596004    -.49718  -.5285301  -.0068386  -.7609446   .0398866   .0001944   .0002344  -8.231697  -.4048945   3.141594   2.773556  
 10.07156   -1.98957  -.4689911    .018551   -1.77564   .1002345   .0051352   .0012003  -7.172952   -.432795   1.679529   3.343661  
  7.69056  -1.461805  -.5119454   .0172076  -.3644458  -.0502458   .0042829   .0005755  -8.511613  -.5395055   3.182398   2.787106  
  9.95228  -2.296778  -.5470312   .0088335  -1.722442   .1196876   .0042835   .0009374  -3.905205  -.2283104   2.197077    3.36498  
 10.63048  -2.056937  -.5033932   .0129177  -1.743219   .0797913   .0035072   .0009396  -8.931188  -.2314328   2.920925   2.213022  
 11.85134   -1.94483  -.5841731   .0074271  -1.724891   .0858813    .002854   .0010985  -8.847641  -.4333303   2.955533   4.501326  
 8.150588  -2.195682  -.3587357   .0050997   -1.53302   .1038188   .0056891   .0011986  -6.605405  -.1572974    .503199   3.342493  
  9.65791  -1.877421  -.4502363   .0096935   -1.58673   .0672589   .0037235   .0014323  -6.186809  -.3382076   1.857135   3.743439  
 6.057155  -1.263011  -.4489956   .0074336  -.1995605   -.050026   .0036596   .0016017  -7.411885  -.2778199   2.206415   4.795151  
 8.652224  -1.180993  -.3920749  -.0047804  -1.761584    .142836   .0030251   .0005812  -3.342727  -.1007988   .4339665   4.769918  
 10.03867  -2.525009  -.3800564  -.0004994  -2.280504   .1756182   .0059463   .0010577  -5.979092  -.1544717    .649179   4.119526  
 8.829773  -2.295832   -.320008   .0098823  -1.850916   .0954607   .0045584    .001017  -5.519148  -.3973289   1.845766   3.815146  
 7.987495   -2.09072  -.4214786  -.0007188  -1.300985   .0922703   .0046385   .0012914  -4.271475  -.1481286   .2930002   4.748719  
 8.574256  -1.260326  -.4841573   .0080897  -1.551845   .0866773   .0051399   .0013187   .1635674  -.4510419   1.484626   4.542026  
 7.900373  -1.333973  -.4806967   .0016346  -.9195384   .0640935   .0037472   .0005602  -3.208616  -.4333604   2.326794   1.971174  
   8.1894  -2.105227   -.405039    .005365   -1.12213   .0597755   .0037023    .001171  -5.154676  -.3464904   1.646035   3.034454  
 4.995275  -1.563572   -.132959   .0025325  -.6765795   .0082181   .0012363   .0005747   -11.5848  -.2344191   1.816979    4.37572  
 13.06537  -2.146613  -.5629424   .0081399  -2.410518   .1700821   .0063179   .0015123  -6.324944  -.5447878   1.925623   4.622231  
